,product_name,allergens_tags,additives_tags,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,main_category,energy-kj_100g,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,monounsaturated-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,omega-9-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,starch_100g,polyols_100g,fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g
2630,baci,"en:milk,en:nuts",0,13.0,d,Sugary snacks,Sweets,en:bonbons,0.0,470.0,1966.0,0.0,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,17.0,0.0,0.0,8.6,7.6,0.0,0.0,0.03,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2654,baguette,0,0,2.0,b,Cereals and potatoes,Bread,en:white-breads,0.0,240.0,1004.0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,3.2,0.0,0.0,2.8,8.0,0.0,0.0,1.4,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,balisto miel amandes x10,"en:gluten,en:milk,en:nuts,en:oats,en:soybeans","en:e322,en:e322i,en:e471,en:e481,en:e500",27.0,e,Sugary snacks,Biscuits and cakes,fr:barres-chocolatees-au-lait-et-aux-cereales,2165.0,526.0,2165.0,0.0,29.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,40.4,0.0,0.0,0.0,7.4,0.0,0.0,0.64,0.256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,balsamic vinegar,0,en:e415,12.0,d,unknown,unknown,en:glazes-with-vinegar,0.0,227.0,950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,47.0,0.0,0.0,0.0,0.5,0.0,0.0,0.10000000149012,0.040000000596048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2291,banana stick,0,0,1.0,b,Fruits and vegetables,Fruits,it:frutta-disidratata,1446.0,0.0,1446.0,0.0,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,57.0,0.0,0.0,6.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,barbabietole rosse,0,0,-6.0,a,Fruits and vegetables,Vegetables,en:turnip,0.0,49.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.3,0.0,0.0,1.8,1.4,0.0,0.0,0.08,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,barette di cereali mela e cannella,"en:gluten,en:nuts","en:e330,en:e422",4.0,c,Sugary snacks,Biscuits and cakes,en:apple-cereal-bars,0.0,411.0,1720.0,0.0,13.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.8,17.5,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1639,baretti di cereali,0,"en:e322,en:e322i,en:e422",5.0,c,Sugary snacks,Biscuits and cakes,en:cereal-bars,0.0,419.0,1753.0,0.0,17.0,2.2999999523163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,12.0,0.0,0.0,0.0,11.5,0.0,0.0,0.32499998807907,0.129999995231628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,barilla cereali pan di stelle,0,0,13.0,d,Cereals and potatoes,Breakfast cereals,en:breakfast-cereals,0.0,382.0,1598.0,0.0,2.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.8,33.0,0.0,0.0,0.0,7.4,0.0,0.0,0.413,0.1652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,barilla sauce basilic,0,0,-2.0,a,Fat and sauces,Dressings and sauces,en:food,268.0,64.0,268.0,0.0,2.6,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.9,0.0,0.0,1.9,1.6,0.0,0.0,0.9,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,barrett proteica cioccolato agrumi scatola da 14 bar,"en:milk,en:soybeans",0,17.0,d,Sugary snacks,Biscuits and cakes,en:protein-bars,0.0,398.0,1665.0,0.0,12.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,30.0,0.0,0.0,0.0,28.0,0.0,0.0,0.23,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2061,barretta sarciok cocco,0,0,18.0,d,unknown,unknown,en:sweet-snacks,0.0,527.0,2205.0,0.0,35.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,33.0,0.0,0.0,7.9,3.6,0.0,0.0,0.06,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,barrette a base di cereali,0,0,6.0,c,Sugary snacks,Biscuits and cakes,en:cereal-bars,0.0,375.0,1569.0,0.0,5.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.7,1.2,0.0,0.0,0.0,7.3,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1098,barrette di cereali,0,0,12.0,d,Sugary snacks,Biscuits and cakes,en:chocolate-cereal-bars,0.0,396.0,1657.0,0.0,8.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7,27.5,0.0,0.0,4.6,7.3,0.0,0.0,0.63,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119,barrette riso e cioccolato,0,0,14.0,d,unknown,unknown,en:sweet-snacks,0.0,394.0,1648.0,0.0,5.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,41.0,0.0,0.0,3.0,3.8,0.0,0.0,0.36,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2263,base pizza “pizzicata”,0,0,-2.0,a,Composite foods,Pizza pies and quiche,en:oval-pizzas,0.0,253.0,1059.0,0.0,2.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.9,1.2,0.0,0.0,0.0,18.0,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,basmati rice along b basmati,0,0,-2.0,a,Cereals and potatoes,Cereals,en:basmati-rices,1485.0,350.0,1485.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,1.3,8.8000001907349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1838,bastoncini,en:gluten,0,-1.0,a,Fish Meat Eggs,Fish and seafood,en:breaded-fish,764.0,182.0,764.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,0.0,1.1,12.0,0.0,0.0,0.83,0.332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,bastoncini di filetti di merluzzo,en:gluten,0,3.0,c,Fish Meat Eggs,Fish and seafood,en:breaded-fish,796.0,190.0,796.0,0.0,8.9,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.6,2.0,0.0,0.0,0.0,13.5,0.0,0.0,1.13,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1929,bastoncini di tofu alle verdure,0,0,0.0,b,Cereals and potatoes,Legumes,en:tofu,0.0,248.0,1038.0,0.0,12.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,2.4,0.0,0.0,3.0,6.5,0.0,0.0,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335,bastone di salame piccante,0,0,25.0,e,Fish Meat Eggs,Processed meat,en:salami,0.0,441.0,1845.0,0.0,36.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.5,0.0,0.0,0.0,27.0,0.0,0.0,4.6,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1992,bb mix bonta e benessere,0,en:e223,8.0,c,Fruits and vegetables,Dried fruits,en:dried-fruits,0.0,422.0,1766.0,0.0,23.0,3.4000000953674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,27.0,0.0,0.0,6.3,8.3000001907349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.982,0.0,0.0,0.0,0.0,0.099,0.0018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,bebida alpro arroz,0,"en:e340,en:e340ii,en:e418",1.0,b,Beverages,Plant-based milk substitutes,en:rice-milks,0.0,49.0,205.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.8,6.7,0.0,0.0,0.0,0.1,0.0,0.0,0.09,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,bebida de avena,0,0,0.0,b,Beverages,Plant-based milk substitutes,en:oat-milks,0.0,41.0,172.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.2,0.0,0.0,0.0,0.6,0.0,0.0,0.09,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2071,bechamel cream,en:milk,en:e14xx,11.0,d,Fat and sauces,Dressings and sauces,en:bechamel-sauces,0.0,153.0,640.0,0.0,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.8,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,beerenmix,0,0,-3.0,a,Fruits and vegetables,Fruits,de:waldbeerenmischung-tiefgefroren,0.0,113.0,473.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,6.6,0.0,0.0,0.0,1.2,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2341,bella napoli pizza margherita,"en:gluten,en:milk,it:mozzarella",0,10.0,c,Composite foods,Pizza pies and quiche,en:margherita-pizza,0.0,242.0,1013.0,0.0,8.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.6,0.0,0.0,1.4,11.0,0.0,0.0,1.3,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2089,bellebuone,0,0,0.0,b,Cereals and potatoes,Bread,en:crispbreads,0.0,462.0,1933.0,0.0,18.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,9.5,0.0,0.0,6.5,14.5,0.0,0.0,0.37,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1437,benesi,0,0,1.0,b,Milk and dairy products,Milk and yogurt,en:plain-yogurts,279.0,67.0,279.0,0.0,3.5,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,betteraves en dés,0,0,-4.0,a,Fruits and vegetables,Vegetables,en:canned-beet,174.0,41.0,174.0,0.0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,7.3,0.0,0.0,2.3,1.2,0.0,0.0,0.66,0.264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,beurre demi-sel extra fin,en:milk,0,26.0,e,Fat and sauces,Fats,en:half-salted-butter,3016.0,733.0,3016.0,0.0,81.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.8,0.0,0.0,1.7,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2504,bevanda a base di soia e cacao vegetale,0,"en:e407,en:e415",-1.0,a,Beverages,Plant-based milk substitutes,en:soy-milks,0.0,69.0,289.0,0.0,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2,9.0,0.0,0.0,1.0,3.0,0.0,0.0,0.01,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,bevanda alle mandorle,en:nuts,"en:e300,en:e473",3.0,c,unknown,unknown,en:plant-based-foods-and-beverages,0.0,85.0,356.0,0.0,3.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8,11.2,0.0,0.0,0.0,1.1,0.0,0.0,0.08,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,bevanda biologica a base di avena,0,0,0.0,b,Beverages,Plant-based milk substitutes,en:oat-milks,0.0,58.0,243.0,0.0,2.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,bevanda biologica a base di mandorla,0,en:e415,0.0,b,unknown,unknown,it:biologica,0.0,26.0,109.0,0.0,1.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1158,bevanda biologica a base di nocciola,0,0,0.0,b,Beverages,Plant-based milk substitutes,en:hazelnut-milks,0.0,29.0,121.0,0.0,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,bevanda di avena biologica,en:gluten,0,0.0,b,Beverages,Plant-based milk substitutes,en:oat-milks,0.0,33.0,138.0,0.0,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.8,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,bevanda di riso,0,0,13.0,e,unknown,unknown,en:unsweetened-beverages,0.0,55.0,230.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.5,0.0,0.0,0.0,0.5,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,bevanda di riso arricchita,0,0,2.0,b,Beverages,Plant-based milk substitutes,en:rice-milks,518.0,61.0,518.0,0.0,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1759,bevanda di soia,0,0,-2.0,a,unknown,unknown,it:bio,0.0,40.0,167.0,0.0,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.5,0.0,0.0,0.0,3.3,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1453,bevanda vegetale di riso,0,0,1.0,b,Beverages,Plant-based milk substitutes,en:rice-milks,234.0,55.0,234.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,7.5,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.04,0.0,0.0,0.0,7.5e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8e-07,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2222,bianco extra cremoso,0,"en:e270,en:e440",1.0,b,Sugary snacks,Sweets,en:non-dairy-yogurts,260.0,0.0,260.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,9.1,0.0,0.0,0.9,3.2,0.0,0.0,0.17,0.068,0.0,0.0,0.0,1.5e-06,0.0,0.0,0.0,0.0,0.00021,0.0,0.0,0.0,0.0,3.8e-07,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,bianco nocciole cereali,"en:milk,en:soybeans",0,27.0,e,unknown,unknown,it:cioccolata,0.0,564.0,2360.0,0.0,35.9,18.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.7,47.1,0.0,0.0,1.0,7.9,0.0,0.0,0.29,0.116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,big cereali,0,0,12.0,d,Sugary snacks,Biscuits and cakes,en:biscuits,0.0,443.0,1854.0,0.0,13.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,27.0,0.0,0.0,0.0,8.8,0.0,0.0,0.4,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,big cioc,en:milk,"en:e160a,en:e471,en:e476",19.0,e,Milk and dairy products,Ice cream,en:ice-creams,0.0,330.0,1381.0,0.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,28.0,0.0,0.0,1.1,4.6,0.0,0.0,0.2,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1481,big cioccolato,"en:eggs,en:gluten","en:e330,en:e450,en:e450i,en:e471,en:e500,en:e500ii,en:e503,en:e503ii",12.0,d,Sugary snacks,Biscuits and cakes,en:chocolate-biscuits,0.0,452.0,1891.0,0.0,16.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,25.0,0.0,0.0,3.4,7.2,0.0,0.0,0.653,0.2612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2532,bimbo più,0,en:e202,5.0,c,Milk and dairy products,Cheese,en:cow-cheeses,0.0,214.0,896.0,0.0,5.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,25.0,0.0,0.0,0.0,15.0,0.0,0.0,0.16,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2012,bio avena,0,0,-1.0,a,Beverages,Plant-based milk substitutes,en:oat-milks,0.0,51.0,213.0,0.0,1.0,0.20000000298023,0.3,0.5,0.0,0.0,0.0,0.0,0.0,9.0,4.1999998092651,0.0,0.0,1.0,1.0,0.0,0.0,0.079999998211861,0.0319999992847444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
951,bio bevanda di soia alla vaniglia,0,0,-1.0,a,unknown,unknown,es:soia,226.0,54.0,226.0,0.0,1.7,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,5.6,0.0,0.0,0.0,3.4,0.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
974,bio croissant,en:gluten,0,16.0,d,sugary-snacks,pastries,en:brioches,1865.0,447.0,1865.0,0.0,25.7,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.1,8.3,0.0,0.0,2.6,7.3,0.0,0.0,0.6,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222,bio fette biscottate integrali farro,0,en:e300,-2.0,a,Cereals and potatoes,Bread,en:wheat-rusk-slices,1625.0,385.0,1625.0,0.0,5.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1.5,0.0,0.0,9.4,14.0,0.0,0.0,1.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
